at,score,content
2022-12-06 05:25:12,3,インドで支払い方法にカードが選べず現金のみしか使えなかった
2022-12-04 17:40:50,1,Uber Eats時間延長し過ぎ　表示されてるのを基準に頼んでんのに注文確定後にどんどん延長されていつ来るか分からない
2022-12-01 20:27:48,5,すぐ迎えに来てもらえ、タクシーより安心かも…
2022-11-30 23:24:48,1,使えない。 UberEATSからクーポンが届いたのでタクシーを呼んでみました。 タクシー、配車出来たためしがありません。GOで呼ぶとすぐ来るのに、なんで？ 延々と、探しています→見つかりません→探しています→見つかりませんのループ。 タクシー呼ぶのは急いでいる時なので、そんな悠長に待っていられないので結局イライラしながらキャンセルしてGOで呼んでいます。(回し者とかではないです) もうUberではタクシー来ないんだなって思ったので、二度と使わないです。
2022-11-29 12:03:52,5,すぐに来てくれる。ものすごく助かります。
2022-11-25 12:16:50,5,言葉がうまく通じなくてドライバーさんに迷惑かけて申し訳なかった
2022-11-25 12:10:03,5,アメリカで日本語のまま使えるとは思わなかった、凄く便利♪
2022-11-25 04:00:20,1,日時予約できません。場所を地図上でタップでエラー。全く役に立ちませんゴミアプリです
2022-11-24 17:55:07,3,指定場所に居たのに、言語の違いで、乗車出来ずに、キャンセル料の発生は納得がいかない。
2022-11-23 20:53:54,5,ワイキキ空港で、直ぐに来てくれました❗️後払いなので、wifiルーター無しでも使いやすいです。
2022-11-23 09:28:07,3,配車率は悪め。遠くで彷徨いてるタクシーはまず来ない。来る気はない。奇跡的にやる気のある運転手さんが入れば使える程度。
2022-11-18 15:44:54,1,手配してから20分以上待たされたあげく到着時間を15分過ぎてもタクシーが来ませんでした。利用する価値は無いです
2022-11-17 19:01:54,3,市外にはなかなかタクシーがいない。 良い個人タクシーが多い。 都タクシーや大手とも提携を結んで、幅広く使えるようになれば星5です。
2022-11-16 08:35:32,5,助かりました。
2022-11-16 06:36:55,5,サービスはいいです。
2022-11-13 03:15:05,5,使いやすい
2022-11-10 14:54:52,5,海外旅行の素人の私も、インドで大助かり！
2022-11-09 18:55:34,5,海外で利用するにはとても心配でしたが対応もよく安心して利用出来ました。
2022-11-09 16:35:19,1,クーポンも使えないし、メッセージも役に立つ立たない。
2022-11-06 01:33:31,1,近くに居てずっと止まっているのでメールしたら無視。電話したら切られ勝手にキャンセルになり、お金だけ請求。 ゴミです。二度と使いません。
2022-10-31 20:18:20,5,ハワイで非常に使いやすく便利で、移動が安かったです!
2022-10-31 15:56:34,5,Warm and kind person . Inside is clean God bless
2022-10-31 13:11:04,1,横浜エリアですが、いつまで経っても車が捕まらない、結局30分以上配車をかけても来なかった。大迷惑。二度と使わないし早く撤退してくれればいいと思う。実用不可なら利用可能エリアなんて名乗らないで欲しい。 追記：詳しく調べてみると2022年10月現在提携のタクシー会社は横須賀市のものだけとのこと。ホームページでは横浜川崎エリアも使えるような顔しているのに全く使えないのは表示として大丈夫なんでしょうか？ふざけないで欲しい。
2022-10-29 08:00:50,5,ドライバーが運転も丁寧で良かった
2022-10-24 23:48:47,5,お世話になっております
2022-10-23 23:55:53,5,サンフランシスコで、ウーバーデビュー。とてもスムーズでした🎵
2022-10-20 06:33:24,1,呼ぼうとしても、支払い設定をPayPayにしてるのにnullのカード～と出て呼べない、使えない。
2022-10-18 12:12:54,3,配車が確定してからドライバーがキャンセルすることが多発　困る
2022-10-18 02:24:30,5,親切な運転手さんでした
2022-10-17 07:30:53,4,すぐに配車してもらえる
2022-10-16 20:29:34,4,使いやすかった。 友人の紹介で初回2000円引と次回半額になるコードをもらったのに、登録する際もコード入力がなく、支払い時のバウチャー項目にも入力してみたがエラー表示で使えなくて残念だった。
2022-10-14 21:41:16,4,検索した場所を簡単にお気に入りに入れられれば良いと思います
2022-10-14 16:00:27,5,Thank you so much for your safe driving.
2022-10-14 04:26:29,5,最高！
2022-10-12 23:19:48,5,待ち時間３分表示どうりで早くて簡単で安全でした。
2022-10-12 06:40:42,2,パリで乗車人数が4人と表示されていたのに、到着したタクシーから、それは運転手を含めた人数だと言われ、1台に4人乗ることができずキャンセルをしたらキャンセル料7€取られました。 また、別の日に配車依頼をするのに最初の現地情報がずれていたため、現地情報を度々修正しても全く変わらず、結局待っているところに来てもらえませんでした。 特に異国の旅行先で地理もわからない状況で、配車場所を修正するのに位置情報が使えないのは致命的です。
2022-10-10 21:19:10,5,助かります。
2022-10-06 23:37:18,5,すぐにドライバーの方が見つかり対応も丁寧で非常にたすかりました。
2022-10-06 04:30:19,5,ラスベガスの空港からホテルまではじめて使いました。すぐマッチングして簡単に使えました
2022-10-05 16:16:21,1,運転手の現在地が大嘘。 近くから来てくれるので待っていたら実際はすごく遠くにいて、かなり時間が経ってから正しい現在地が反映されるのでキャンセルもできない。 マップ上で移動ルートを見ていたのに全然違う方向から来た事もあった。 精度を上げてほしい。 追記︰ドライバーに遠回りされ、報告しようと思っても“コンテンツの読み込み中に問題が発生しました”と表示されてできない。 仕事してくださいよ、確信犯ですか？w
2022-10-01 20:08:05,5,初めての時は、少し手間取ったが、２回目からは、とても使いやすく予約も簡単に出来ました。GPSの精度も良くとてもオススメです。
2022-09-30 18:53:32,5,Everything is amazing ♥
2022-09-29 09:02:22,1,乗客がタクシーを呼ぶアプリのはずが、客乗せて走ってるタクシーも、リクエスト受けれるので、前の客下ろしてから迎車に来るシステムになってる。前の客下ろした先に次の客がいるのなら問題無いが、通り過ぎて戻ってこないと次の客乗せられないのに、リクエスト受ける運転手がいるし、それを可能にしているシステム自体おかしい。 客を乗せて営業運転しているときはリクエスト受けられないように改善しろ。
2022-09-28 09:47:26,5,"Envío Uber , muy práctico e rápido"
