at,score,content
2023-07-12 20:18:52,2,Android利用。別アプリ利用中は画面下部に案件が表示されるが、誤タップになって邪魔くさい。誤タップになったらなったで、せめてmapやお客様情報が確認できればそのまま行くか検討できるが、自転車配達員であれば長距離の可能性を考えると受注するのはほぼ不可。ただでさえそんななのに数ヶ月前から住所の詳細表記ではなく、一定確率で[○○通り]といったストリート名や番号(国道の番号？)が出るようになった。mapが見れない状態じゃ○○通りのどの辺りなのかもわからず本当に不便。機種によってはスライドさせてUberアプリを開けるようだが、私のはできない。普通に考えて待機中もUberアプリを前画面に出し続けることはありえないのだから改良してほしい。別件、注文者側の時に確認したこと。何度住所を登録しても違う枝番に変換される。それが原因なのかピンが徒歩圏内にある同じ系列のマンションに刺さるようだ。注意書きはしてあるが事前確認を失念するような経験値不足の配達員に割り振られると到着時間が過分にかかる＆問い合わせがくる。自分も配達員経験者として理解できるため、その配達員を責めるわけにもいかない。これは貴社の過失。
2023-07-12 05:16:01,3,PayPayの8月20日までの抽選キャンペーンは、キャッシュ払いのお客様とPAYPAY払いのお客様との比率とかってどうなんでしょう🥺個人差は有る分何とも言えませんが。、
2023-07-12 02:47:33,1,文字入力が出来なくなった
2023-07-12 02:45:07,4,それなりにバグや改善が進んで使いやすくはなりました。 しかし、ピックズレがまだ目立つのでもう少し精度高くなれば問題なく正確に配達しやすいです。 お客様とのやり取りにおいてボタンの処理方法など改善すべき点はありますが今のところは問題ないです。 現金取扱で金額の差額など正確にいくら引かれていくらウォレットに残る所を明確に、配達中の報酬金がいくらなのか常時みえたらモチベーションアップになるので追加して欲しいところです。
2023-07-12 01:26:16,1,良い悪い関係なく、これ使うしかないんだよな
2023-07-12 01:10:32,1,配達に支障がないようにシンプルな機能にしてほしいのに、ポップアップ表示される「お客様に送信するメッセージを選択してください」って、何なのか？ 配達員の仕事の邪魔をしたいのか？？？ そんな煩わしい機能は不要！ 必要な機能だというのならそれを表示させるか否か配達員に選択出来るようにして欲しい！！　
2023-07-11 15:13:10,3,ピック先とドロップ先の住所がちゃんと表示されない。 オファー受託がワンタップで完了するので意図せず受託してしまう。
2023-07-10 23:49:35,1,マクドナルドのダブル案件を受けたら不明なエラーが発生しました！との人バカにした様なメッセージ、結局取れませんでした 自分のAndroidがおかしいのかと思い、SIMをiPhoneに差し替えてウーバードライバーをインストール、同じ現象が起きました、これで配達員のスマホが原因では無く、あいも変わらずウーバーのバグで有る事が立正されました あいも変わらずのバグ放置ですね…Uberは、しかもAndroidとiPhone両方とか有り得ないでしょう?
2023-07-10 18:49:40,1,毎日バグが発生して非常に使い辛い
2023-07-08 20:45:55,1,現在地から遠い場所を振ってきたり、往復に時間のかかる場所ばかり指定してくる。
2023-07-08 18:33:42,1,更新すると、鳴らなくなる
2023-07-06 17:55:21,2,配達先が道路名で表示されるのは、いつになったら修正されるのでしょうか？ スマホの操作中に依頼が入って、勝手に依頼を受けてしまうのも、いい加減になんとかしてほしい。依頼を受ける時の操作をタップからスワイプに変更するだけの簡単な事なのに。
2023-07-04 18:55:08,1,誤タップを誘発させる使用がとにかく酷い、他社のアプリは長押しやスワイプなのに未だにワンタッチ、そして最前面じゃないと使用できないアプリな上通知は画面すべてを覆う仕様 とにかくここを直して欲しいそれ以外は他社に比べて圧倒的に使いやすく洗練されているがこの仕様だけで星1評価
2023-07-03 09:49:18,3,ピンずれがひどいゴミ 毎週更新してるくせにはやく直せよ このアプリを使ってるドライバーさん注意です。ここにコメントするだけで全部遠いところになる
2023-07-02 18:49:05,5,特に問題ない。真摯に対応すればお客からも店からもバッドを貰うことは無い。 お客さんやお店とのコミュニケーションを大事にしてください。 分からない事があればすぐカスタマーサポートに連絡しましょう。 お金を貰って働いている自覚を持って働いてください。遊びや暇つぶしの感覚で始めると痛い目を見ると思います。
2023-07-02 16:56:27,1,２件や３件同時配達の場合、２件目が現金案件の時に限って、１件目配達完了時に完了ボタンを押した瞬間に2件目の現金案件も一緒に配達完了扱いになってしまいます。３件同時配達の場合は１件目配達完了後２件目が同時に消えて３件目の画面に切り替わります。は？頭おかしいんですか？しかもその現金案件、もちろんチェックボックスも受理金額画面も確認できないまま即画面切り替わるので当たり前ですが現金受け取ってないにも関わらずあたかも受け取ったかのような処理をされます。それでなんでサポートに問い合わせたら『ちゃんと確認して操作して』と言わんばかりの状況フル無視の最悪な対応されるし、それをこちらが指摘しない限り返金対応はしてくれないし、Uber Eatsは配達員からバレない(と思ってるのはUber Eats運営側だけですよ？)ようにカネを巻き上げることしか考えない詐欺集団なんですね。よくよくよくよくわかりました😊 お客様にも配達員にも店舗さんにも迷惑かけて楽しいですか？😊 シンプルに詐欺です。昔からあるカネに関するバグを修正しないし悪意があるとしか思えないので、公正取引委員会に通報することを検討しています。
